Date,Prob_A,Prob_B,Prob_C,RMT_Raw_L,E_pot,Market_Price_A,Target,Weight
2025-04-16,0.0007732112362997265,2.7286307420347563e-05,0.00028255743818455907,57.604808042638375,1.3964285308851736,2.0790470127806997,0.0,1.0
2025-04-17,4.392725500429322e-06,2.924078254900947e-05,5.573684897172654e-05,56.819374101915386,1.1953893242189786,2.107447781484416,0.0,1.0
2025-04-18,5.1096291442601965e-05,0.00016978513580986806,4.70330019629127e-05,50.63746422728983,1.2555295049873998,2.133948742996376,0.0,1.0
2025-04-21,0.00021229018494155433,0.00018220936031168702,3.4412290053349654e-05,47.29976536066518,1.3500828794819852,2.1050831851520964,0.0,1.0
2025-04-22,5.299578177182374e-06,4.2300374471939234e-05,4.794908611335005e-05,47.63615138204429,1.4018046991142568,2.1060585271839427,0.0,1.0
2025-04-23,0.00039208585646519957,0.0008629526611141123,0.001596053122368796,47.842704024864574,0.9304133706782116,2.152978257451586,0.0,1.0
2025-04-24,1.8645833875436917e-05,1.9519139583937e-05,3.663430905208576e-05,48.20559232671667,0.6193104087688317,2.1641260575650816,0.0,1.0
2025-04-25,0.00027381908420139126,0.0007421280236871517,0.004131937361416071,47.65697964793732,0.501925916498121,2.1969551267661465,0.0,1.0
2025-04-28,0.0009929077318420704,3.098128941678346e-05,3.213834327440103e-05,47.66997978911648,0.8904588242952711,2.2163118319242394,0.0,1.0
2025-04-30,3.604251046157169e-05,2.825007423015094e-05,1.0311057258461392e-05,47.51522938380421,0.9341375766642084,2.22964556457618,0.0,1.0
