Date,Prob_A,Prob_B,Prob_C,RMT_Raw_L,E_pot,Market_Price_A,Target,Weight
2024-07-24,0.06084985854917375,0.955183026050861,0.6052127258046194,28.640413827947675,1.963909686652192,2.3259513093614994,1.0,3.488093093160688
2024-07-25,0.03182541642420602,0.04271667079264551,0.17489430513836768,29.094461672997475,4.846048500686568,2.2521236844050576,0.0,1.0
2024-07-26,0.052996111367579715,0.6425217428696478,0.12524843993132312,29.910874332444465,4.1650324819068185,2.237438539784956,0.0,1.0
2024-07-29,0.03939772299973419,0.25858168742184867,0.029493738608613474,29.84958280880256,3.817852685429112,2.285915451459297,0.0,1.0
2024-07-30,0.007832475493465954,0.00713851887000912,0.014681759995614128,30.45202346487943,3.334472163982282,2.2841720106639705,1.0,9.077649640978484
2024-07-31,0.014334909000664024,0.010539890722550684,0.01155148593204531,30.361723171352224,2.49314594776066,2.3670501043179013,1.0,5.505872825382831
2024-08-01,0.010626925706943336,0.004731210258469697,0.0036957977215080037,30.40481673814444,3.617785279769278,2.281205575881524,0.0,1.0
2024-08-02,0.008268050721979218,0.006320647384717399,0.017086255800965566,31.49960592673463,7.358451957967061,2.141461910080687,0.0,1.0
2024-08-05,0.01611916334152986,0.020631353365856288,0.07146210999684519,34.66402154889664,16.46502557731157,1.869215382552141,0.0,1.0
2024-08-06,0.004177464409701606,0.0005369791951802561,0.00026784449958172494,47.54330132545827,4.633717364700719,2.0506070225398494,0.0,1.0
2024-08-07,0.01663381158099568,0.0012470235316322932,0.0005121958744681674,51.21272296827158,3.713833181571167,2.099785292029163,0.0,1.0
2024-08-08,0.00953008127014779,0.0005594726629683135,0.00013780822715721953,50.95189329549039,4.348587624017202,2.071938725998796,0.0,1.0
2024-08-09,0.005820538846783113,0.00016127359173470017,0.0019280448845020448,50.73985531893811,3.855404800684157,2.0866746307067854,0.0,1.0
2024-08-13,0.0048117332688841705,0.0003011032072029647,0.002176977737588933,50.52236888144202,1.831103705604484,2.1525773083225603,0.0,1.0
2024-08-14,0.0019902043190157905,0.0002073102406858341,0.00014950306305916775,50.7213650212827,1.360923565129789,2.1809465534542345,0.0,1.0
2024-08-15,0.0050016841947182495,0.0005312796490186002,0.00021738144774259452,50.71043261196428,1.5156469135892072,2.195152092080785,0.0,1.0
2024-08-16,0.0008222114360067643,0.006336594427177219,0.018382085683274284,50.643431356414894,1.2911666903929453,2.26745862540826,0.0,1.0
2024-08-19,0.00036431789477168054,7.090157323909857e-05,0.00035059822115292397,50.775419594955096,1.107368256484545,2.23412722415387,0.0,1.0
2024-08-20,0.00025029315487247396,9.535701164967275e-05,4.2133735860025825e-05,50.61542191592771,1.2788284228347966,2.2563177129465,0.0,1.0
2024-08-21,0.0001013117900795416,5.629939043269023e-05,2.0499115677072133e-05,50.57119946236433,1.141284924189189,2.2551071472485127,0.0,1.0
2024-08-22,0.000174498120373491,6.0900052118973535e-05,0.00012975571273424533,50.4485828792552,1.5064835264249343,2.2591977562747028,0.0,1.0
2024-08-23,0.004048467359277832,0.0007346317460638369,0.0036688399928698173,50.40964314026073,1.6696539251664424,2.268702631773556,0.0,1.0
2024-08-26,0.02991438813085182,0.0003300421580480739,0.00043851867659670015,50.45596559136783,1.6868302181005788,2.24584555636144,0.0,1.0
2024-08-27,0.0034384589312531307,0.0003883225689083384,0.001794858186352539,50.41255236154043,1.649259822800211,2.2588119744374944,0.0,1.0
2024-08-28,0.0077819402207463025,7.650635986596273e-05,0.00025759726993233997,50.58512380297778,1.393865425742167,2.272682122040216,0.0,1.0
2024-08-29,0.56888599193423,0.0002740810677893317,0.0005836524813684096,50.61044976885475,1.433192387515977,2.273558286685791,0.0,1.0
2024-08-30,0.679936159820671,0.00032691604398540664,0.0004093712140211795,50.62661085152682,1.2474878833068537,2.304178234273478,1.0,8.524933789984534
2024-09-02,0.0646729463780425,8.00842567741151e-05,0.00015670150161873082,50.598711309687744,1.216478496163402,2.305072153711496,1.0,5.17063371564584
2024-09-03,0.026530093860914393,0.00011066169649045052,0.00013361071909474186,50.53436312999152,1.2130054546093283,2.3153890794512964,1.0,3.1361478786830563
2024-09-04,0.013448155273783057,0.0001617331220842359,7.373933763985056e-05,50.49051136637604,1.1508462467225111,2.224361446600561,0.0,1.0
2024-09-05,0.0047517746398693765,0.000890918758087673,0.00010141385474038585,50.96455654357988,1.0670059509825716,2.216882768159136,0.0,1.0
2024-09-06,0.0034378584484567438,9.1469391073841e-05,7.614662643197983e-05,50.84847574266757,1.4684345048955258,2.1918576438070536,0.0,1.0
2024-09-09,0.011631558495416802,0.00011706159611657095,6.891969891943887e-05,50.81279086503344,1.3958562218942208,2.173656389334297,0.0,1.0
2024-09-10,0.118148076779733,0.002988649209175958,0.004736488891957825,50.80959919855573,1.489090772013806,2.167367518524882,0.0,1.0
2024-09-11,0.6819979509057099,0.0020395812560248102,0.004544923861271653,50.728504579009325,1.5087175612002468,2.131039660824787,0.0,1.0
2024-09-12,0.009458084750844436,0.0001222302865529448,5.102043538663807e-05,51.04568088787749,0.955947224459046,2.1891271770150835,0.0,1.0
2024-09-13,0.9749521646809094,0.007917191121190704,0.007832603115358142,51.29623246746206,0.8387498826979812,2.169768113468715,0.0,1.0
2024-09-17,0.024639053480546777,0.0022199443835131893,0.0007214840951708591,51.366443585114936,1.0193033985159985,2.1481937071595767,0.0,1.0
2024-09-18,0.013196312939842214,0.0019405209742749036,0.0007056044920683507,51.26112442003888,0.9394435557519736,2.157480770648292,0.0,1.0
2024-09-19,0.7325481728457063,0.003803572959106742,0.011587216052029232,51.13835063073114,0.8277580127014064,2.209122918964166,0.0,1.0
2024-09-20,0.4971695507029764,0.06676746686828594,0.0004254314577619465,51.35856542087143,0.9992364992439612,2.2363974063345857,0.0,1.0
2024-09-24,0.1066002143328105,0.004037790658190308,0.0009053072964154825,51.34020240546795,1.0198569500394286,2.2526839889648977,0.0,1.0
2024-09-25,0.010381209911387756,0.01259432764565386,0.007911707121292674,51.27664385439248,0.7337267401916157,2.2461370417146376,0.0,1.0
2024-09-26,0.003121751678164246,0.0006696442200960233,5.179609287465248e-05,51.22211276252591,0.9636343124612802,2.3078943186742946,0.0,1.0
2024-09-27,0.004788535369163141,0.0002400365657375465,0.00019802669327001943,51.46732276444247,1.1598702170338413,2.331387596272936,0.0,1.0
2024-09-30,0.0015571912197777525,6.340301747551641e-05,0.00012423154896466966,51.36240678663168,0.5825001639801961,2.235653462042988,0.0,1.0
