Date,target,code,NetSales,OperatingProfit,Profit,TotalAssets,Equity,ROE,SelfCapitalRatio
2024-05-21,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-22,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-23,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-24,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-27,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-28,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-29,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-30,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-05-31,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-03,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-04,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-05,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-06,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-07,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-10,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-11,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-12,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-13,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-14,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-17,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-18,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-19,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-20,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-21,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-24,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-25,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-26,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-27,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-06-28,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-01,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-02,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-03,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-04,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-05,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-08,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-09,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-10,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-11,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-12,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-16,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-17,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-18,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-19,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-22,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-23,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-24,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-25,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-26,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-29,0,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-30,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-07-31,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-01,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-02,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-05,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-06,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-07,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-08,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,-0.03812982705136473,0.046615652315078915
2024-08-09,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-13,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-14,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-15,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-16,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-19,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-20,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-21,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-22,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-23,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-26,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-27,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-28,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-29,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-08-30,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-02,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-03,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-04,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-05,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-06,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-09,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-10,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-11,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-12,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-13,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-17,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-18,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-19,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-20,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-24,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-25,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-26,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-27,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-09-30,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-01,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-02,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-03,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-04,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-07,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-08,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-09,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-10,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-11,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-15,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-16,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-17,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-18,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-21,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-22,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-23,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-24,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-25,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-28,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-29,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-30,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-10-31,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-01,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-05,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-06,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-07,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-08,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-11,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-12,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,-0.06733921368733656,0.04543407210236809
2024-11-13,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-14,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-15,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-18,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-19,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-20,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-21,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-22,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-25,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-26,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-27,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-28,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-11-29,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-12-02,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
2024-12-03,1,4755,1617621000000.0,-51066000000.0,-150358000000.0,24879684000000.0,970604000000.0,-0.15491178688734025,0.03901191027988941
